Label,Kernel,Launches,Total_ms,Avg_ms,Block,Grid,Regs,Shmem_static_B,Shmem_dyn_B,Lmem_B,ThOcc_pct,Limiter,pct_GPU
30e/3%,Stage4,2,2.0271,1.01354,256,5,42,0,0,0,62.5,reg,0.0
30e/3%,kernel_extract_vector_sizes,2,1.9823,0.99114,256,37,24,0,0,0,100.0,thr,0.0
30e/3%,Stage4,1,1.9407,1.94067,256,19,42,0,0,0,62.5,reg,0.0
30e/3%,Stage4,1,1.9008,1.90077,256,17,42,0,0,0,62.5,reg,0.0
30e/3%,Stage4,1,1.8445,1.84448,256,16,42,0,0,0,62.5,reg,0.0
30e/3%,kernel_extract_vector_sizes,4,1.8305,0.45762,256,22,24,0,0,0,100.0,thr,0.0
30e/3%,kernel_extract_vector_sizes,2,1.8161,0.90803,256,48,24,0,0,0,100.0,thr,0.0
30e/3%,Stage4,1,1.7191,1.71914,256,12,42,0,0,0,62.5,reg,0.0
30e/3%,Stage4,1,1.5732,1.57325,256,13,42,0,0,0,62.5,reg,0.0
30e/3%,Stage4,1,1.4047,1.40474,256,10,42,0,0,0,62.5,reg,0.0
30e/3%,Stage4,1,1.3299,1.32989,256,55,42,0,0,0,62.5,reg,0.0
30e/3%,Stage4,1,1.3029,1.30288,256,57,42,0,0,0,62.5,reg,0.0
30e/3%,Stage4,1,1.2768,1.27683,256,6,42,0,0,0,62.5,reg,0.0
30e/3%,Stage4,1,1.2518,1.25184,256,9,42,0,0,0,62.5,reg,0.0
30e/3%,Stage4,1,1.0683,1.06829,256,54,42,0,0,0,62.5,reg,0.0
30e/3%,kernel_extract_vector_sizes,2,1.0024,0.50118,256,47,24,0,0,0,100.0,thr,0.0
30e/3%,Stage4,1,1.001,1.00102,256,27,42,0,0,0,62.5,reg,0.0
30e/3%,Stage4,1,0.9917,0.99171,256,28,42,0,0,0,62.5,reg,0.0
30e/3%,kernel_extract_vector_sizes,2,0.9738,0.48688,256,34,24,0,0,0,100.0,thr,0.0
30e/3%,kernel_extract_vector_sizes,2,0.9634,0.48168,256,31,24,0,0,0,100.0,thr,0.0
30e/3%,kernel_extract_vector_sizes,2,0.938,0.46899,256,32,24,0,0,0,100.0,thr,0.0
30e/3%,kernel_extract_vector_sizes,2,0.9357,0.46784,256,23,24,0,0,0,100.0,thr,0.0
30e/3%,Stage4,1,0.9314,0.93136,256,14,42,0,0,0,62.5,reg,0.0
30e/3%,kernel_extract_vector_sizes,2,0.9213,0.46067,256,17,24,0,0,0,100.0,thr,0.0
30e/3%,Stage4,2,0.9133,0.45667,256,1,42,0,0,0,62.5,reg,0.0
30e/3%,Stage4,1,0.8893,0.88931,256,53,42,0,0,0,62.5,reg,0.0
30e/3%,Stage4,1,0.8707,0.87066,256,8,42,0,0,0,62.5,reg,0.0
30e/3%,kernel_extract_vector_sizes,2,0.8369,0.41846,256,25,24,0,0,0,100.0,thr,0.0
30e/3%,kernel_extract_vector_sizes,2,0.8007,0.40034,256,12,24,0,0,0,100.0,thr,0.0
30e/3%,kernel_extract_vector_sizes,2,0.7532,0.37659,256,19,24,0,0,0,100.0,thr,0.0
30e/3%,kernel_extract_vector_sizes,2,0.7033,0.35166,256,18,24,0,0,0,100.0,thr,0.0
30e/3%,Stage4,1,0.6191,0.61907,256,2,42,0,0,0,62.5,reg,0.0
30e/3%,kernel_extract_vector_sizes,2,0.5901,0.29504,256,16,24,0,0,0,100.0,thr,0.0
30e/3%,insert_if_n,2,0.5326,0.26632,128,29,32,48,0,0,100.0,reg,0.0
30e/3%,kernel_extract_vector_sizes,2,0.4338,0.21691,256,13,24,0,0,0,100.0,thr,0.0
30e/3%,insert_if_n,2,0.4326,0.21632,128,23,32,48,0,0,100.0,reg,0.0
30e/3%,insert_if_n,2,0.4277,0.21386,128,15,32,48,0,0,100.0,reg,0.0
30e/3%,kernel_extract_vector_sizes,2,0.4262,0.2131,256,9,24,0,0,0,100.0,thr,0.0
30e/3%,insert_if_n,2,0.4215,0.21077,128,25,32,48,0,0,100.0,reg,0.0
30e/3%,insert_if_n,2,0.4079,0.20394,128,19,32,48,0,0,100.0,reg,0.0
30e/3%,insert_if_n,3,0.3849,0.1283,128,17,32,48,0,0,100.0,reg,0.0
30e/3%,insert_if_n,2,0.3814,0.19072,128,21,32,48,0,0,100.0,reg,0.0
30e/3%,insert_if_n,1,0.3798,0.37984,128,32,32,48,0,0,100.0,reg,0.0
30e/3%,kernel_extract_vector_sizes,2,0.3272,0.1636,256,6,24,0,0,0,100.0,thr,0.0
30e/3%,kernel_extract_vector_sizes,2,0.2941,0.14707,256,10,24,0,0,0,100.0,thr,0.0
30e/3%,insert_if_n,2,0.289,0.14448,128,20,32,48,0,0,100.0,reg,0.0
30e/3%,kernel_extract_vector_sizes,4,0.2578,0.06445,256,5,24,0,0,0,100.0,thr,0.0
30e/3%,insert_if_n,2,0.2044,0.10218,128,16,32,48,0,0,100.0,reg,0.0
30e/3%,insert_if_n,1,0.1989,0.19891,128,33,32,48,0,0,100.0,reg,0.0
30e/3%,insert_if_n,1,0.1949,0.19494,128,28,32,48,0,0,100.0,reg,0.0
30e/3%,insert_if_n,1,0.1916,0.19155,128,18,32,48,0,0,100.0,reg,0.0
30e/3%,insert_if_n,1,0.1886,0.18861,128,30,32,48,0,0,100.0,reg,0.0
30e/3%,insert_if_n,1,0.1861,0.18614,128,24,32,48,0,0,100.0,reg,0.0
30e/3%,insert_if_n,1,0.1467,0.14672,128,31,32,48,0,0,100.0,reg,0.0
30e/3%,insert_if_n,1,0.1365,0.13648,128,27,32,48,0,0,100.0,reg,0.0
30e/3%,insert_if_n,1,0.1314,0.13142,128,26,32,48,0,0,100.0,reg,0.0
30e/3%,kernel_extract_vector_sizes,4,0.1299,0.03247,256,1,24,0,0,0,100.0,thr,0.0
30e/3%,insert_if_n,1,0.1192,0.11923,128,22,32,48,0,0,100.0,reg,0.0
30e/3%,kernel_extract_vector_sizes,2,0.0932,0.04662,256,2,24,0,0,0,100.0,thr,0.0
30e/3%,insert_if_n,1,0.0516,0.05158,128,14,32,48,0,0,100.0,reg,0.0
30e/3%,static_kernel,16,0.0151,0.00094,256,5,16,0,0,0,100.0,thr,0.0
30e/3%,kernel_extract_vector_sizes,4,0.0119,0.00298,256,56,24,0,0,0,100.0,thr,0.0
30e/3%,kernel_extract_vector_sizes,4,0.0117,0.00293,256,58,24,0,0,0,100.0,thr,0.0
30e/3%,static_kernel,12,0.0113,0.00094,256,6,16,0,0,0,100.0,thr,0.0
30e/3%,static_kernel,10,0.0096,0.00096,256,8,16,0,0,0,100.0,thr,0.0
30e/3%,static_kernel,10,0.0095,0.00095,256,4,16,0,0,0,100.0,thr,0.0
30e/3%,static_kernel,10,0.0093,0.00093,256,7,16,0,0,0,100.0,thr,0.0
30e/3%,kernel_extract_vector_sizes,2,0.0061,0.00304,256,28,24,0,0,0,100.0,thr,0.0
30e/3%,kernel_extract_vector_sizes,2,0.006,0.00298,256,27,24,0,0,0,100.0,thr,0.0
30e/3%,kernel_extract_vector_sizes,2,0.0059,0.00296,256,53,24,0,0,0,100.0,thr,0.0
30e/3%,kernel_extract_vector_sizes,2,0.0059,0.00294,256,14,24,0,0,0,100.0,thr,0.0
30e/3%,kernel_extract_vector_sizes,2,0.0058,0.0029,256,55,24,0,0,0,100.0,thr,0.0
30e/3%,kernel_extract_vector_sizes,2,0.0057,0.00285,256,57,24,0,0,0,100.0,thr,0.0
30e/3%,kernel_extract_vector_sizes,2,0.0055,0.00277,256,54,24,0,0,0,100.0,thr,0.0
30e/3%,kernel_extract_vector_sizes,2,0.0048,0.0024,256,8,24,0,0,0,100.0,thr,0.0
30e/3%,initialize,1,0.0041,0.00406,256,1132,22,0,0,0,100.0,thr,0.0
30e/3%,initialize,1,0.0041,0.00406,256,1166,22,0,0,0,100.0,thr,0.0
30e/3%,initialize,1,0.004,0.004,256,1099,22,0,0,0,100.0,thr,0.0
30e/3%,initialize,1,0.0038,0.00378,256,976,22,0,0,0,100.0,thr,0.0
30e/3%,initialize,1,0.0038,0.00381,256,1036,22,0,0,0,100.0,thr,0.0
30e/3%,initialize,1,0.0037,0.00371,256,1006,22,0,0,0,100.0,thr,0.0
30e/3%,initialize,1,0.0037,0.00375,256,1067,22,0,0,0,100.0,thr,0.0
30e/3%,initialize,1,0.0036,0.00362,256,920,22,0,0,0,100.0,thr,0.0
30e/3%,initialize,1,0.0035,0.00346,256,948,22,0,0,0,100.0,thr,0.0
30e/3%,initialize,1,0.0034,0.00339,256,893,22,0,0,0,100.0,thr,0.0
30e/3%,initialize,1,0.0033,0.00333,256,842,22,0,0,0,100.0,thr,0.0
30e/3%,initialize,1,0.0033,0.0033,256,867,22,0,0,0,100.0,thr,0.0
30e/3%,initialize,1,0.0032,0.00317,256,818,22,0,0,0,100.0,thr,0.0
30e/3%,initialize,1,0.0031,0.0031,256,794,22,0,0,0,100.0,thr,0.0
30e/3%,initialize,1,0.003,0.00304,256,727,22,0,0,0,100.0,thr,0.0
30e/3%,initialize,1,0.003,0.00301,256,771,22,0,0,0,100.0,thr,0.0
30e/3%,initialize,1,0.0029,0.00291,256,685,22,0,0,0,100.0,thr,0.0
30e/3%,initialize,1,0.0029,0.00291,256,748,22,0,0,0,100.0,thr,0.0
30e/3%,initialize,1,0.0028,0.00279,256,591,22,0,0,0,100.0,thr,0.0
30e/3%,initialize,1,0.0028,0.00275,256,627,22,0,0,0,100.0,thr,0.0
30e/3%,initialize,1,0.0028,0.00278,256,646,22,0,0,0,100.0,thr,0.0
30e/3%,initialize,1,0.0028,0.00282,256,665,22,0,0,0,100.0,thr,0.0
30e/3%,initialize,1,0.0028,0.00285,256,705,22,0,0,0,100.0,thr,0.0
30e/3%,initialize,1,0.0027,0.00266,256,609,22,0,0,0,100.0,thr,0.0
30e/3%,initialize,1,0.0026,0.00259,256,525,22,0,0,0,100.0,thr,0.0
30e/3%,initialize,1,0.0026,0.00262,256,541,22,0,0,0,100.0,thr,0.0
30e/3%,initialize,1,0.0026,0.00256,256,557,22,0,0,0,100.0,thr,0.0
30e/3%,initialize,1,0.0026,0.00259,256,574,22,0,0,0,100.0,thr,0.0
30e/3%,initialize,1,0.0025,0.00253,256,510,22,0,0,0,100.0,thr,0.0
30e/3%,initialize,1,0.0024,0.00243,256,495,22,0,0,0,100.0,thr,0.0
30e/3%,static_kernel,2,0.0019,0.00094,256,9,16,0,0,0,100.0,thr,0.0
30e/6%,Stage1,12,12478.7559,1039.89632,256,1573,44,0,0,0,62.5,reg,6.92
30e/6%,Stage1,11,11098.9386,1008.99442,256,1621,44,0,0,0,62.5,reg,6.16
30e/6%,Stage1,10,10007.706,1000.7706,256,1671,44,0,0,0,62.5,reg,5.55
30e/6%,Stage1,9,8512.5382,945.83758,256,1723,44,0,0,0,62.5,reg,4.72
30e/6%,Stage1,8,6989.7785,873.72232,256,1831,44,0,0,0,62.5,reg,3.88
30e/6%,Stage3,12,6000.8126,500.06772,256,50,47,0,0,0,62.5,reg,3.33
30e/6%,Stage3,14,5789.3211,413.52293,256,51,47,0,0,0,62.5,reg,3.21
30e/6%,Stage1,8,5223.0047,652.87558,256,1776,44,0,0,0,62.5,reg,2.9
30e/6%,Stage1,6,4998.8608,833.14347,256,1946,44,0,0,0,62.5,reg,2.77
30e/6%,Stage1,7,4637.565,662.50928,256,1888,44,0,0,0,62.5,reg,2.57
30e/6%,Stage1,6,4441.2752,740.21253,256,2006,44,0,0,0,62.5,reg,2.46
30e/6%,Stage3,11,4282.2093,389.29176,256,53,47,0,0,0,62.5,reg,2.37
30e/6%,Stage1,5,3565.4102,713.08203,256,2068,44,0,0,0,62.5,reg,1.98
30e/6%,Stage3,9,3486.9976,387.44417,256,54,47,0,0,0,62.5,reg,1.93
30e/6%,Stage1,5,3438.7544,687.75089,256,2132,44,0,0,0,62.5,reg,1.91
30e/6%,Stage3,8,2870.8855,358.86068,256,56,47,0,0,0,62.5,reg,1.59
30e/6%,Stage1,4,2693.1197,673.27993,256,2198,44,0,0,0,62.5,reg,1.49
30e/6%,Stage3,8,2665.4419,333.18024,256,58,47,0,0,0,62.5,reg,1.48
30e/6%,Stage1,3,2414.6472,804.88241,256,2482,44,0,0,0,62.5,reg,1.34
30e/6%,Stage1,4,2141.7988,535.44971,256,2336,44,0,0,0,62.5,reg,1.19
30e/6%,Stage3,7,2126.5519,303.79313,256,59,47,0,0,0,62.5,reg,1.18
30e/6%,static_kernel,2331607,2091.4513,0.0009,256,1,16,0,0,0,100.0,thr,1.16
30e/6%,Stage1,4,2000.6738,500.16844,256,2266,44,0,0,0,62.5,reg,1.11
30e/6%,Stage1,3,1881.3397,627.11323,256,2408,44,0,0,0,62.5,reg,1.04
30e/6%,Stage3,6,1688.9247,281.48746,256,61,47,0,0,0,62.5,reg,0.94
30e/6%,Stage1,1,1684.9836,1684.98364,256,1015,44,0,0,0,62.5,reg,0.93
30e/6%,Stage1,3,1646.575,548.85835,256,2559,44,0,0,0,62.5,reg,0.91
30e/6%,Stage2,14,1615.1649,115.36892,256,51,63,0,0,0,50.0,reg,0.9
30e/6%,Stage3,6,1566.1493,261.02488,256,63,47,0,0,0,62.5,reg,0.87
30e/6%,Stage1,1,1561.4598,1561.45981,256,1109,44,0,0,0,62.5,reg,0.87
30e/6%,Stage1,1,1491.0508,1491.0508,256,1268,44,0,0,0,62.5,reg,0.83
30e/6%,Stage1,1,1457.1732,1457.1732,256,1068,44,0,0,0,62.5,reg,0.81
30e/6%,Stage3,6,1293.6696,215.6116,256,65,47,0,0,0,62.5,reg,0.72
30e/6%,Stage2,12,1277.6667,106.47223,256,50,63,0,0,0,50.0,reg,0.71
30e/6%,Stage3,6,1241.2199,206.86998,256,67,47,0,0,0,62.5,reg,0.69
30e/6%,Stage1,1,1238.2577,1238.25768,256,281,44,0,0,0,62.5,reg,0.69
30e/6%,Stage1,1,1083.0791,1083.07912,256,1616,44,0,0,0,62.5,reg,0.6
30e/6%,Stage1,2,1014.8272,507.41359,256,2638,44,0,0,0,62.5,reg,0.56
30e/6%,Stage1,1,985.1747,985.17473,256,1612,44,0,0,0,62.5,reg,0.55
30e/6%,Stage1,2,973.9341,486.96706,256,3687,44,0,0,0,62.5,reg,0.54
30e/6%,Stage1,1,959.6321,959.63211,256,1486,44,0,0,0,62.5,reg,0.53
30e/6%,Stage2,11,899.9967,81.81788,256,53,63,0,0,0,50.0,reg,0.5
30e/6%,Stage3,4,813.7638,203.44096,256,69,47,0,0,0,62.5,reg,0.45
30e/6%,Stage1,2,811.557,405.77848,256,2720,44,0,0,0,62.5,reg,0.45
30e/6%,Stage1,1,798.0331,798.03311,256,499,44,0,0,0,62.5,reg,0.44
30e/6%,Stage1,1,791.2139,791.21388,256,866,44,0,0,0,62.5,reg,0.44
30e/6%,Stage1,1,789.277,789.277,256,871,44,0,0,0,62.5,reg,0.44
30e/6%,Stage1,1,782.5804,782.58041,256,497,44,0,0,0,62.5,reg,0.43
30e/6%,Stage1,1,780.4044,780.40435,256,2897,44,0,0,0,62.5,reg,0.43
30e/6%,Stage1,2,769.6263,384.81315,256,2804,44,0,0,0,62.5,reg,0.43
30e/6%,Stage2,9,750.1688,83.35209,256,54,63,0,0,0,50.0,reg,0.42
30e/6%,Stage3,4,746.2737,186.56842,256,71,47,0,0,0,62.5,reg,0.41
30e/6%,Stage1,2,720.5835,360.29175,256,2890,44,0,0,0,62.5,reg,0.4
30e/6%,Stage3,4,695.1042,173.77606,256,73,47,0,0,0,62.5,reg,0.39
30e/6%,Stage1,1,671.2078,671.20778,256,1613,44,0,0,0,62.5,reg,0.37
30e/6%,Stage1,1,639.8375,639.83747,256,3072,44,0,0,0,62.5,reg,0.35
30e/6%,Stage1,1,629.4714,629.47141,256,2979,44,0,0,0,62.5,reg,0.35
30e/6%,Stage3,3,629.2118,209.73725,256,28,47,0,0,0,62.5,reg,0.35
30e/6%,Stage2,8,624.4009,78.05012,256,56,63,0,0,0,50.0,reg,0.35
30e/6%,Stage2,6,603.0901,100.51501,256,61,63,0,0,0,50.0,reg,0.33
30e/6%,Stage1,1,595.9305,595.93051,256,1734,44,0,0,0,62.5,reg,0.33
30e/6%,Stage2,8,588.6467,73.58084,256,58,63,0,0,0,50.0,reg,0.33
30e/6%,Stage1,1,583.4241,583.42413,256,2064,44,0,0,0,62.5,reg,0.32
30e/6%,Stage1,1,566.9008,566.9008,256,3469,44,0,0,0,62.5,reg,0.31
30e/6%,Stage1,1,560.8501,560.85011,256,3365,44,0,0,0,62.5,reg,0.31
30e/6%,Stage1,1,559.9572,559.95716,256,2143,44,0,0,0,62.5,reg,0.31
30e/6%,Stage3,2,550.45,275.22501,256,32,47,0,0,0,62.5,reg,0.31
30e/6%,Stage1,1,536.1646,536.16464,256,1290,44,0,0,0,62.5,reg,0.3
30e/6%,Stage3,4,533.9065,133.47661,256,78,47,0,0,0,62.5,reg,0.3
30e/6%,Stage1,1,526.6083,526.60826,256,2473,44,0,0,0,62.5,reg,0.29
30e/6%,Stage1,1,521.3686,521.36862,256,1560,44,0,0,0,62.5,reg,0.29
30e/6%,Stage2,7,508.9548,72.70784,256,59,63,0,0,0,50.0,reg,0.28
30e/6%,Stage1,1,503.6492,503.64918,256,996,44,0,0,0,62.5,reg,0.28
30e/6%,Stage1,1,498.2913,498.29126,256,3264,44,0,0,0,62.5,reg,0.28
30e/6%,Stage3,1,497.9862,497.9862,256,35,47,0,0,0,62.5,reg,0.28
30e/6%,Stage1,1,492.2144,492.21442,256,25,44,0,0,0,62.5,reg,0.27
30e/6%,Stage3,3,485.7341,161.91137,256,76,47,0,0,0,62.5,reg,0.27
30e/6%,Stage3,2,465.2255,232.61276,256,16,47,0,0,0,62.5,reg,0.26
30e/6%,Stage1,1,464.3308,464.33081,256,890,44,0,0,0,62.5,reg,0.26
30e/6%,insert,1,456.0166,456.0166,128,78519,30,48,0,0,100.0,reg,0.25
30e/6%,Stage1,1,453.5881,453.58806,256,3166,44,0,0,0,62.5,reg,0.25
30e/6%,insert,1,447.9781,447.97809,128,88224,30,48,0,0,100.0,reg,0.25
30e/6%,Stage3,3,428.051,142.68365,256,80,47,0,0,0,62.5,reg,0.24
30e/6%,Stage1,1,420.9186,420.91863,256,188,44,0,0,0,62.5,reg,0.23
30e/6%,Stage3,1,420.7256,420.72564,256,34,47,0,0,0,62.5,reg,0.23
30e/6%,insert,1,419.8206,419.82056,128,74074,30,48,0,0,100.0,reg,0.23
30e/6%,insert,1,391.9329,391.93292,128,83230,30,48,0,0,100.0,reg,0.22
30e/6%,Stage2,6,386.8582,64.47637,256,63,63,0,0,0,50.0,reg,0.21
30e/6%,Stage3,1,379.1019,379.10189,256,40,47,0,0,0,62.5,reg,0.21
30e/6%,Stage2,4,377.1871,94.29677,256,69,63,0,0,0,50.0,reg,0.21
30e/6%,insert,1,369.7088,369.7088,128,65926,30,48,0,0,100.0,reg,0.21
30e/6%,Stage1,1,362.8854,362.88537,256,1670,44,0,0,0,62.5,reg,0.2
30e/6%,insert,1,356.2816,356.28158,128,69881,30,48,0,0,100.0,reg,0.2
30e/6%,Stage2,6,345.8045,57.63408,256,67,63,0,0,0,50.0,reg,0.19
30e/6%,Stage1,1,336.9258,336.9258,256,449,44,0,0,0,62.5,reg,0.19
30e/6%,Stage3,1,331.5628,331.56282,256,9,47,0,0,0,62.5,reg,0.18
30e/6%,insert,1,319.1197,319.11973,128,58674,30,48,0,0,100.0,reg,0.18
30e/6%,insert,1,317.1607,317.16072,128,62194,30,48,0,0,100.0,reg,0.18
30e/6%,Stage2,6,316.1008,52.68347,256,65,63,0,0,0,50.0,reg,0.18
30e/6%,Stage3,3,294.2268,98.07558,256,91,47,0,0,0,62.5,reg,0.16
30e/6%,insert,1,276.3126,276.31258,128,55353,30,48,0,0,100.0,reg,0.15
30e/6%,insert,1,270.7142,270.71423,128,52220,30,48,0,0,100.0,reg,0.15
30e/6%,Stage3,2,255.5858,127.79291,256,83,47,0,0,0,62.5,reg,0.14
30e/6%,Stage1,1,244.4912,244.4912,256,3576,44,0,0,0,62.5,reg,0.14
30e/6%,Stage1,1,241.8674,241.86736,256,922,44,0,0,0,62.5,reg,0.13
30e/6%,Stage3,1,239.9866,239.98662,256,47,47,0,0,0,62.5,reg,0.13
30e/6%,Stage3,2,233.793,116.89649,256,85,47,0,0,0,62.5,reg,0.13
30e/6%,insert,1,232.7944,232.79439,128,49264,30,48,0,0,100.0,reg,0.13
30e/6%,insert,1,230.3586,230.35857,128,41363,30,48,0,0,100.0,reg,0.13
30e/6%,Stage1,1,224.9824,224.98243,256,567,44,0,0,0,62.5,reg,0.12
30e/6%,insert,1,222.0538,222.0538,128,46475,30,48,0,0,100.0,reg,0.12
30e/6%,Stage3,2,218.1521,109.07606,256,88,47,0,0,0,62.5,reg,0.12
30e/6%,Stage1,1,210.0347,210.03466,256,222,44,0,0,0,62.5,reg,0.12
30e/6%,insert,1,208.5806,208.58057,128,43845,30,48,0,0,100.0,reg,0.12
30e/6%,Stage3,1,206.4666,206.46655,256,55,47,0,0,0,62.5,reg,0.11
30e/6%,insert,1,204.2843,204.2843,128,39022,30,48,0,0,100.0,reg,0.11
30e/6%,Stage2,4,192.2194,48.05484,256,71,63,0,0,0,50.0,reg,0.11
30e/6%,insert,1,187.6461,187.64607,128,36813,30,48,0,0,100.0,reg,0.1
30e/6%,insert,1,181.5615,181.56147,128,34729,30,48,0,0,100.0,reg,0.1
30e/6%,Stage3,1,173.586,173.586,256,1,47,0,0,0,62.5,reg,0.1
30e/6%,Stage2,4,170.9433,42.73584,256,73,63,0,0,0,50.0,reg,0.09
30e/6%,insert,1,165.6186,165.61864,128,32763,30,48,0,0,100.0,reg,0.09
30e/6%,Stage2,4,164.1477,41.03692,256,78,63,0,0,0,50.0,reg,0.09
30e/6%,insert,1,154.3273,154.32729,128,30909,30,48,0,0,100.0,reg,0.09
30e/6%,Stage2,3,147.941,49.31368,256,28,63,0,0,0,50.0,reg,0.08
30e/6%,Stage3,1,146.0646,146.06458,256,6,47,0,0,0,62.5,reg,0.08
30e/6%,insert,1,136.6842,136.68419,128,29159,30,48,0,0,100.0,reg,0.08
30e/6%,insert,1,132.8403,132.84028,128,27509,30,48,0,0,100.0,reg,0.07
30e/6%,insert,1,128.458,128.45796,128,25952,30,48,0,0,100.0,reg,0.07
30e/6%,Stage2,2,127.9878,63.99389,256,32,63,0,0,0,50.0,reg,0.07
30e/6%,Stage2,3,121.4973,40.49911,256,76,63,0,0,0,50.0,reg,0.07
30e/6%,Stage3,1,120.0356,120.03562,256,49,47,0,0,0,62.5,reg,0.07
30e/6%,insert,1,117.1231,117.12313,128,24483,30,48,0,0,100.0,reg,0.06
30e/6%,Stage2,3,115.1487,38.38289,256,80,63,0,0,0,50.0,reg,0.06
30e/6%,Stage3,2,111.949,55.97452,256,116,47,0,0,0,62.5,reg,0.06
30e/6%,insert,1,111.2044,111.20443,128,23097,30,48,0,0,100.0,reg,0.06
30e/6%,Stage2,2,107.0799,53.53993,256,16,63,0,0,0,50.0,reg,0.06
30e/6%,insert,1,102.7378,102.73785,128,20556,30,48,0,0,100.0,reg,0.06
30e/6%,Stage3,1,99.5246,99.52458,256,15,47,0,0,0,62.5,reg,0.06
30e/6%,insert,1,97.9124,97.91235,128,21790,30,48,0,0,100.0,reg,0.05
30e/6%,Stage3,1,96.1157,96.11567,256,94,47,0,0,0,62.5,reg,0.05
30e/6%,Stage2,1,94.5873,94.58733,256,35,63,0,0,0,50.0,reg,0.05
30e/6%,Stage3,1,87.8362,87.83624,256,96,47,0,0,0,62.5,reg,0.05
30e/6%,insert,1,86.6201,86.62015,128,17259,30,48,0,0,100.0,reg,0.05
30e/6%,insert,1,86.5548,86.55479,128,19393,30,48,0,0,100.0,reg,0.05
30e/6%,Stage2,1,86.3601,86.36007,256,99,63,0,0,0,50.0,reg,0.05
30e/6%,Stage2,3,85.5369,28.51231,256,91,63,0,0,0,50.0,reg,0.05
30e/6%,Stage2,1,84.4553,84.45526,256,34,63,0,0,0,50.0,reg,0.05
30e/6%,Stage3,1,82.7162,82.71623,256,99,47,0,0,0,62.5,reg,0.05
30e/6%,Stage2,1,80.929,80.92902,256,40,63,0,0,0,50.0,reg,0.04
30e/6%,insert,1,80.7981,80.79809,128,16282,30,48,0,0,100.0,reg,0.04
30e/6%,insert,1,78.3509,78.35091,128,18295,30,48,0,0,100.0,reg,0.04
30e/6%,Stage3,1,78.3399,78.33986,256,106,47,0,0,0,62.5,reg,0.04
30e/6%,Stage3,1,75.7495,75.74946,256,102,47,0,0,0,62.5,reg,0.04
30e/6%,Stage2,1,72.143,72.14302,256,55,63,0,0,0,50.0,reg,0.04
30e/6%,Stage2,2,71.8797,35.93984,256,83,63,0,0,0,50.0,reg,0.04
30e/6%,Stage3,1,68.0833,68.08328,256,41,47,0,0,0,62.5,reg,0.04
30e/6%,Stage2,2,68.0051,34.00254,256,85,63,0,0,0,50.0,reg,0.04
30e/6%,Stage3,1,65.5856,65.58561,256,109,47,0,0,0,62.5,reg,0.04
30e/6%,Stage2,1,65.4115,65.41153,256,9,63,0,0,0,50.0,reg,0.04
30e/6%,Stage3,1,62.8909,62.89089,256,29,47,0,0,0,62.5,reg,0.03
30e/6%,Stage2,2,61.8406,30.92031,256,88,63,0,0,0,50.0,reg,0.03
30e/6%,Stage3,1,61.2676,61.26762,256,112,47,0,0,0,62.5,reg,0.03
30e/6%,Stage3,1,59.0204,59.02035,256,18,47,0,0,0,62.5,reg,0.03
30e/6%,Stage2,1,55.3126,55.31263,256,47,63,0,0,0,50.0,reg,0.03
30e/6%,Stage3,1,50.6051,50.60515,256,7,47,0,0,0,62.5,reg,0.03
30e/6%,Stage2,1,37.8778,37.87783,256,1,63,0,0,0,50.0,reg,0.02
30e/6%,Stage2,2,36.4573,18.22865,256,116,63,0,0,0,50.0,reg,0.02
30e/6%,Stage4,14,33.8615,2.41868,256,51,42,0,0,0,62.5,reg,0.02
30e/6%,Stage2,1,32.9284,32.92835,256,6,63,0,0,0,50.0,reg,0.02
30e/6%,Stage2,1,31.9324,31.93241,256,49,63,0,0,0,50.0,reg,0.02
30e/6%,Stage2,1,31.7543,31.75428,256,106,63,0,0,0,50.0,reg,0.02
30e/6%,Stage2,1,30.3551,30.35512,256,96,63,0,0,0,50.0,reg,0.02
30e/6%,Stage4,12,29.6214,2.46845,256,50,42,0,0,0,62.5,reg,0.02
30e/6%,kernel_extract_vector_sizes,28,27.5895,0.98534,256,51,24,0,0,0,100.0,thr,0.02
30e/6%,Stage2,1,26.9064,26.90635,256,94,63,0,0,0,50.0,reg,0.01
30e/6%,Stage2,1,26.8494,26.84939,256,15,63,0,0,0,50.0,reg,0.01
30e/6%,Stage2,1,24.8246,24.82462,256,102,63,0,0,0,50.0,reg,0.01
30e/6%,Stage2,1,21.8616,21.86157,256,41,63,0,0,0,50.0,reg,0.01
30e/6%,Stage2,1,21.3461,21.34608,256,109,63,0,0,0,50.0,reg,0.01
30e/6%,Stage2,1,20.3813,20.38135,256,29,63,0,0,0,50.0,reg,0.01
30e/6%,Stage2,1,19.5549,19.55488,256,112,63,0,0,0,50.0,reg,0.01
30e/6%,Stage4,8,18.7507,2.34383,256,58,42,0,0,0,62.5,reg,0.01
30e/6%,kernel_extract_vector_sizes,24,18.5918,0.77466,256,50,24,0,0,0,100.0,thr,0.01
30e/6%,Stage2,1,18.1997,18.19968,256,18,63,0,0,0,50.0,reg,0.01
30e/6%,Stage4,6,16.0953,2.68255,256,67,42,0,0,0,62.5,reg,0.01
30e/6%,Stage4,6,15.7857,2.63095,256,63,42,0,0,0,62.5,reg,0.01
30e/6%,Stage4,7,15.4454,2.20649,256,59,42,0,0,0,62.5,reg,0.01
